"Date","Price","Open","High","Low","Change %"
"Dec 23, 2022","5.007","4.888","5.010","4.888","1.27%"
"Dec 22, 2022","4.944","4.950","4.995","4.812","-0.28%"
"Dec 21, 2022","4.958","4.947","4.995","4.945","-0.46%"
"Dec 20, 2022","4.981","4.870","5.076","4.866","2.43%"
"Dec 19, 2022","4.863","4.825","4.872","4.810","1.19%"
"Dec 16, 2022","4.806","4.765","4.823","4.736","1.80%"
"Dec 15, 2022","4.721","4.625","4.760","4.544","2.08%"
"Dec 14, 2022","4.625","4.633","4.646","4.604","-1.83%"
"Dec 13, 2022","4.711","4.694","4.718","4.556","0.04%"
"Dec 12, 2022","4.709","4.658","4.747","4.624","1.40%"
"Dec 09, 2022","4.644","4.675","4.709","4.478","0.61%"
"Dec 08, 2022","4.616","4.675","4.709","4.478","-1.41%"
"Dec 07, 2022","4.682","4.726","4.735","4.582","-0.76%"
"Dec 06, 2022","4.718","4.707","4.729","4.685","0.77%"
"Dec 05, 2022","4.682","4.658","4.683","4.636","0.91%"
"Dec 02, 2022","4.640","4.664","4.748","4.616","1.16%"
"Dec 01, 2022","4.587","4.731","4.731","4.587","-3.35%"
"Nov 30, 2022","4.746","4.780","4.838","4.683","-1.13%"
"Nov 29, 2022","4.800","4.846","4.851","4.698","-0.72%"
"Nov 28, 2022","4.835","4.847","4.885","4.798","-0.33%"
"Nov 25, 2022","4.851","4.811","4.898","4.758","0.52%"
"Nov 24, 2022","4.826","4.877","4.877","4.665","-1.21%"
"Nov 23, 2022","4.885","4.918","4.964","4.881","-0.73%"
"Nov 22, 2022","4.921","4.981","4.981","4.898","-2.03%"
"Nov 21, 2022","5.023","5.061","5.098","5.023","-1.18%"
"Nov 18, 2022","5.083","5.042","5.172","5.030","5.00%"
"Nov 17, 2022","4.841","4.841","4.841","4.841","-2.46%"
"Nov 16, 2022","4.963","4.938","4.983","4.925","-0.38%"
"Nov 15, 2022","4.982","5.045","5.128","4.949","-1.62%"
"Nov 14, 2022","5.064","4.977","5.083","4.965","1.18%"
"Nov 11, 2022","5.005","5.056","5.099","4.977","-0.79%"
"Nov 10, 2022","5.045","5.225","5.254","5.027","-8.80%"
"Nov 09, 2022","5.532","5.572","5.583","5.495","-1.69%"
"Nov 08, 2022","5.627","5.796","5.851","5.592","-3.23%"
"Nov 07, 2022","5.815","5.930","5.934","5.798","-0.60%"
"Nov 04, 2022","5.850","5.947","5.959","5.850","-0.90%"
"Nov 03, 2022","5.903","5.928","5.997","5.892","1.36%"
"Nov 02, 2022","5.824","5.881","5.994","5.822","-1.05%"
"Nov 01, 2022","5.886","5.941","5.992","5.693","-1.54%"
"Oct 31, 2022","5.978","5.939","6.061","5.879","4.01%"
"Oct 28, 2022","5.747","5.705","5.747","5.705","-1.35%"
"Oct 27, 2022","5.826","5.890","6.058","5.826","-0.99%"
"Oct 26, 2022","5.884","5.972","6.090","5.884","-2.01%"
"Oct 25, 2022","6.005","6.072","6.083","5.916","-2.93%"
"Oct 24, 2022","6.186","6.264","6.336","6.170","-2.89%"
"Oct 21, 2022","6.370","6.155","6.384","6.155","4.51%"
"Oct 20, 2022","6.095","6.086","6.156","6.005","1.45%"
"Oct 19, 2022","6.008","5.760","6.015","5.760","4.00%"
"Oct 18, 2022","5.777","5.554","5.786","5.554","1.58%"
"Oct 17, 2022","5.687","5.737","5.737","5.650","0.09%"
"Oct 14, 2022","5.682","5.535","5.742","5.535","-1.41%"
"Oct 13, 2022","5.763","5.515","5.905","5.489","-0.28%"
"Oct 12, 2022","5.779","5.515","5.779","5.489","5.24%"
"Oct 11, 2022","5.491","5.394","5.547","5.394","3.06%"
"Oct 10, 2022","5.328","5.205","5.447","5.181","-2.17%"
"Oct 07, 2022","5.446","5.316","5.463","5.220","5.40%"
"Oct 06, 2022","5.167","5.195","5.380","5.166","-2.89%"
"Oct 05, 2022","5.321","5.224","5.321","5.042","5.01%"
"Oct 04, 2022","5.067","5.190","5.295","5.019","-2.41%"
"Oct 03, 2022","5.192","5.490","5.490","5.190","-3.51%"
"Sep 30, 2022","5.381","5.423","5.563","5.325","-3.25%"
"Sep 29, 2022","5.562","5.423","5.562","5.325","7.88%"
"Sep 28, 2022","5.155","5.155","5.155","5.155","-1.03%"
"Sep 27, 2022","5.209","5.387","5.452","5.182","-1.70%"
"Sep 26, 2022","5.299","4.994","5.386","4.980","8.30%"
"Sep 23, 2022","4.893","4.877","5.064","4.864","0.64%"
"Sep 22, 2022","4.862","4.831","4.939","4.831","2.66%"
"Sep 21, 2022","4.736","4.681","4.767","4.681","0.83%"
"Sep 20, 2022","4.697","4.656","4.720","4.656","-0.19%"
"Sep 19, 2022","4.706","4.644","4.706","4.631","1.75%"
"Sep 16, 2022","4.625","4.629","4.689","4.625","0.94%"
"Sep 15, 2022","4.582","4.582","4.688","4.582","0.70%"
"Sep 14, 2022","4.550","4.495","4.595","4.461","0.00%"
