"Date","Price","Open","High","Low","Change %"
"Nov 01, 2022","3.797","3.825","3.838","3.797","0.93%"
"Oct 31, 2022","3.762","3.775","3.801","3.730","-0.16%"
"Oct 30, 2022","3.768","3.775","3.801","3.753","-0.19%"
"Oct 29, 2022","3.775","3.775","3.775","3.775","0.13%"
"Oct 28, 2022","3.770","3.779","3.805","3.752","-2.76%"
"Oct 27, 2022","3.877","3.882","3.901","3.847","-2.27%"
"Oct 26, 2022","3.967","3.960","4.006","3.918","-3.50%"
"Oct 25, 2022","4.111","4.162","4.175","4.104","-1.25%"
"Oct 24, 2022","4.163","4.224","4.234","4.157","-0.34%"
"Oct 23, 2022","4.177","4.224","4.234","4.174","-0.88%"
"Oct 22, 2022","4.214","4.214","4.214","4.214","0.24%"
"Oct 21, 2022","4.204","4.152","4.204","4.139","3.06%"
"Oct 20, 2022","4.079","4.032","4.107","4.022","3.45%"
"Oct 19, 2022","3.943","3.941","3.959","3.927","-0.50%"
"Oct 18, 2022","3.963","3.983","4.010","3.957","-2.15%"
"Oct 17, 2022","4.050","4.060","4.091","4.039","-0.39%"
"Oct 16, 2022","4.066","4.060","4.090","4.047","0.10%"
"Oct 15, 2022","4.062","4.062","4.062","4.062","1.50%"
"Oct 14, 2022","4.002","4.041","4.078","3.992","-0.27%"
"Oct 13, 2022","4.013","3.972","4.022","3.939","1.08%"
"Oct 12, 2022","3.970","4.019","4.030","3.969","-0.68%"
"Oct 11, 2022","3.997","3.945","4.000","3.912","2.20%"
"Oct 10, 2022","3.911","3.911","3.929","3.890","-0.03%"
"Oct 09, 2022","3.912","3.911","3.929","3.897","-0.05%"
"Oct 08, 2022","3.914","3.914","3.914","3.914","1.61%"
"Oct 07, 2022","3.852","3.856","3.870","3.845","1.42%"
"Oct 06, 2022","3.798","3.791","3.816","3.761","3.91%"
"Oct 05, 2022","3.655","3.683","3.727","3.640","-1.64%"
"Oct 04, 2022","3.716","3.698","3.843","3.698","-4.99%"
"Oct 03, 2022","3.911","3.911","3.940","3.881","-0.03%"
"Oct 02, 2022","3.912","3.911","3.930","3.901","0.05%"
"Oct 01, 2022","3.910","3.910","3.910","3.910","-1.64%"
"Sep 30, 2022","3.975","3.973","3.985","3.957","1.77%"
"Sep 29, 2022","3.906","3.905","3.957","3.889","-5.33%"
"Sep 28, 2022","4.126","4.091","4.153","4.089","0.98%"
"Sep 27, 2022","4.086","4.113","4.135","4.048","3.50%"
"Sep 26, 2022","3.948","3.901","3.986","3.901","0.28%"
"Sep 24, 2022","3.937","3.937","3.937","3.937","-0.03%"
"Sep 23, 2022","3.938","3.866","3.954","3.838","1.84%"
"Sep 22, 2022","3.867","3.688","3.881","3.665","3.29%"
"Sep 21, 2022","3.744","3.785","3.789","3.727","2.46%"
"Sep 20, 2022","3.654","3.712","3.728","3.648","-1.22%"
"Sep 19, 2022","3.699","3.714","3.754","3.692","-0.43%"
"Sep 17, 2022","3.715","3.715","3.715","3.715","-0.99%"
"Sep 16, 2022","3.752","3.712","3.756","3.701","2.26%"
"Sep 15, 2022","3.669","3.667","3.672","3.628","-0.92%"
"Sep 14, 2022","3.703","3.705","3.730","3.680","2.83%"
