"Date","Price","Open","High","Low","Change %"
"Dec 23, 2022","10.370","10.340","10.370","10.320","0.29%"
"Dec 22, 2022","10.340","10.420","10.420","10.300","-0.19%"
"Dec 21, 2022","10.360","10.360","10.370","10.320","0.19%"
"Dec 20, 2022","10.340","10.290","10.360","10.260","0.68%"
"Dec 19, 2022","10.270","10.190","10.280","10.170","0.69%"
"Dec 16, 2022","10.200","10.250","10.250","10.180","-0.20%"
"Dec 15, 2022","10.220","10.160","10.230","10.130","0.49%"
"Dec 14, 2022","10.170","10.150","10.180","10.100","0.20%"
"Dec 13, 2022","10.150","10.170","10.170","10.100","-0.10%"
"Dec 12, 2022","10.160","10.180","10.180","10.090","0.10%"
"Dec 09, 2022","10.150","10.110","10.160","10.110","0.20%"
"Dec 08, 2022","10.130","10.160","10.180","10.110","-0.59%"
"Dec 07, 2022","10.190","10.170","10.200","10.130","0.10%"
"Dec 06, 2022","10.180","10.200","10.210","10.150","-0.20%"
"Dec 05, 2022","10.200","10.150","10.200","10.100","0.69%"
"Dec 02, 2022","10.130","10.160","10.160","10.120","0.10%"
"Dec 01, 2022","10.120","10.140","10.140","10.070","0.10%"
"Nov 30, 2022","10.110","10.110","10.120","10.090","-0.10%"
"Nov 29, 2022","10.120","10.140","10.140","10.070","0.20%"
"Nov 28, 2022","10.100","10.160","10.160","10.050","0.40%"
"Nov 25, 2022","10.060","10.150","10.150","10.040","-0.10%"
"Nov 24, 2022","10.070","10.120","10.120","10.000","-0.30%"
"Nov 23, 2022","10.100","10.140","10.140","10.070","0.20%"
"Nov 22, 2022","10.080","10.070","10.100","9.980","0.70%"
"Nov 21, 2022","10.010","9.940","10.020","9.940","0.40%"
"Nov 18, 2022","9.970","10.000","10.000","9.930","0.40%"
"Nov 17, 2022","9.930","9.940","9.990","9.910","0.00%"
"Nov 16, 2022","9.930","10.150","10.150","9.920","-1.29%"
"Nov 15, 2022","10.060","10.020","10.060","9.960","0.70%"
"Nov 14, 2022","9.990","10.050","10.050","9.940","-0.20%"
"Nov 11, 2022","10.010","10.000","10.020","9.950","-0.20%"
"Nov 10, 2022","10.030","10.090","10.090","10.010","-0.59%"
"Nov 09, 2022","10.090","10.090","10.120","10.040","-0.20%"
"Nov 08, 2022","10.110","9.940","10.130","9.880","2.22%"
"Nov 07, 2022","9.890","9.970","9.970","9.880","-0.50%"
"Nov 03, 2022","9.940","9.950","9.980","9.890","-0.30%"
"Nov 02, 2022","9.970","9.920","10.100","9.850","1.22%"
"Nov 01, 2022","9.850","9.880","9.900","9.840","0.00%"
"Oct 31, 2022","9.850","9.910","9.920","9.840","-0.30%"
"Oct 28, 2022","9.880","9.830","9.930","9.830","0.51%"
"Oct 27, 2022","9.830","9.800","9.870","9.790","0.20%"
"Oct 26, 2022","9.810","9.820","9.820","9.770","0.00%"
"Oct 25, 2022","9.810","9.800","9.810","9.750","0.00%"
"Oct 24, 2022","9.810","9.800","9.810","9.760","0.31%"
"Oct 21, 2022","9.780","9.830","9.830","9.780","0.00%"
"Oct 20, 2022","9.780","9.820","9.840","9.760","-0.20%"
"Oct 19, 2022","9.800","9.830","9.850","9.770","0.31%"
"Oct 18, 2022","9.770","9.770","9.790","9.720","0.00%"
"Oct 17, 2022","9.770","9.810","9.810","9.760","-0.71%"
"Oct 14, 2022","9.840","9.880","9.970","9.820","0.20%"
"Oct 13, 2022","9.820","9.970","9.970","9.820","-0.61%"
"Oct 12, 2022","9.880","9.980","9.980","9.850","-0.70%"
"Oct 11, 2022","9.950","10.070","10.080","9.900","-1.39%"
"Oct 10, 2022","10.090","10.030","10.200","9.910","1.82%"
"Oct 07, 2022","9.910","9.820","9.910","9.790","1.12%"
"Oct 06, 2022","9.800","9.920","9.920","9.740","-0.31%"
"Oct 05, 2022","9.830","9.770","9.860","9.760","0.31%"
"Oct 04, 2022","9.800","10.120","10.120","9.710","-1.51%"
"Oct 03, 2022","9.950","10.250","10.300","9.950","-3.21%"
"Sep 30, 2022","10.280","10.200","10.360","10.090","1.78%"
"Sep 29, 2022","10.100","9.920","10.140","9.790","1.61%"
"Sep 28, 2022","9.940","9.890","9.950","9.790","0.61%"
"Sep 27, 2022","9.880","10.200","10.200","9.830","-10.10%"
"Sep 26, 2022","10.990","10.730","11.550","10.700","2.04%"
"Sep 23, 2022","10.770","10.460","10.900","10.290","2.47%"
"Sep 22, 2022","10.510","10.280","10.510","10.060","1.94%"
"Sep 21, 2022","10.310","10.470","11.290","9.750","-0.58%"
"Sep 20, 2022","10.370","9.750","10.400","9.750","5.82%"
"Sep 19, 2022","9.800","9.560","9.810","9.560","2.19%"
"Sep 16, 2022","9.590","10.010","10.010","9.380","1.27%"
"Sep 15, 2022","9.470","9.460","9.490","9.420","0.21%"
"Sep 14, 2022","9.450","9.520","9.520","9.450","-0.53%"
