"Date","Price","Open","High","Low","Change %"
"Dec 23, 2022","3.478","3.423","3.485","3.423","1.61%"
"Dec 22, 2022","3.423","3.410","3.423","3.410","0.38%"
"Dec 21, 2022","3.410","3.398","3.434","3.398","0.35%"
"Dec 20, 2022","3.398","3.296","3.398","3.296","3.09%"
"Dec 19, 2022","3.296","3.313","3.313","3.296","-1.38%"
"Dec 16, 2022","3.342","3.374","3.374","3.342","-0.95%"
"Dec 15, 2022","3.374","3.303","3.374","3.303","2.15%"
"Dec 14, 2022","3.303","3.425","3.425","3.303","-3.56%"
"Dec 13, 2022","3.425","3.423","3.441","3.423","0.06%"
"Dec 12, 2022","3.423","3.326","3.437","3.326","2.92%"
"Dec 09, 2022","3.326","3.312","3.342","3.312","0.42%"
"Dec 08, 2022","3.312","3.333","3.333","3.312","-2.39%"
"Dec 07, 2022","3.393","3.467","3.467","3.393","-2.13%"
"Dec 06, 2022","3.467","3.450","3.473","3.450","0.49%"
"Dec 05, 2022","3.450","3.448","3.450","3.448","-0.03%"
"Dec 02, 2022","3.451","3.476","3.476","3.451","-1.43%"
"Dec 01, 2022","3.501","3.618","3.618","3.501","-3.23%"
"Nov 30, 2022","3.618","3.615","3.631","3.615","0.08%"
"Nov 29, 2022","3.615","3.618","3.632","3.615","-0.08%"
"Nov 28, 2022","3.618","3.610","3.618","3.610","0.22%"
"Nov 25, 2022","3.610","3.620","3.620","3.588","-0.28%"
"Nov 24, 2022","3.620","3.640","3.640","3.620","-0.96%"
"Nov 23, 2022","3.655","3.686","3.686","3.611","-0.84%"
"Nov 22, 2022","3.686","3.711","3.711","3.686","-0.67%"
"Nov 21, 2022","3.711","3.655","3.711","3.655","3.69%"
"Nov 18, 2022","3.579","3.547","3.606","3.547","0.90%"
"Nov 17, 2022","3.547","3.696","3.696","3.547","-4.03%"
"Nov 16, 2022","3.696","3.772","3.772","3.679","-2.01%"
"Nov 15, 2022","3.772","3.810","3.810","3.772","-1.00%"
"Nov 14, 2022","3.810","3.835","3.835","3.810","1.11%"
"Nov 11, 2022","3.768","4.050","4.050","3.768","-6.96%"
"Nov 10, 2022","4.050","4.073","4.073","4.040","-0.56%"
"Nov 09, 2022","4.073","4.111","4.111","4.065","-0.92%"
"Nov 08, 2022","4.111","4.040","4.111","4.040","1.76%"
"Nov 07, 2022","4.040","4.096","4.096","4.040","-1.37%"
"Nov 04, 2022","4.096","4.107","4.107","4.096","-0.36%"
"Nov 03, 2022","4.111","4.075","4.111","4.075","2.65%"
"Nov 02, 2022","4.005","3.974","4.005","3.974","0.78%"
"Nov 01, 2022","3.974","3.994","4.007","3.974","-0.50%"
"Oct 31, 2022","3.994","4.001","4.001","3.994","1.58%"
"Oct 28, 2022","3.932","4.060","4.060","3.909","-3.15%"
"Oct 27, 2022","4.060","4.115","4.115","4.039","-1.34%"
"Oct 26, 2022","4.115","4.247","4.247","4.115","-3.11%"
"Oct 25, 2022","4.247","4.161","4.263","4.161","2.07%"
"Oct 24, 2022","4.161","4.164","4.164","4.161","-0.48%"
"Oct 21, 2022","4.181","4.153","4.181","4.153","2.58%"
"Oct 20, 2022","4.076","4.060","4.076","4.060","3.85%"
"Oct 19, 2022","3.925","3.891","3.925","3.891","0.90%"
"Oct 18, 2022","3.890","3.867","3.890","3.867","0.59%"
"Oct 17, 2022","3.867","3.843","3.885","3.843","0.62%"
"Oct 14, 2022","3.843","3.838","3.843","3.838","-0.34%"
"Oct 13, 2022","3.856","3.840","3.856","3.840","1.88%"
"Oct 12, 2022","3.785","3.832","3.832","3.785","-1.23%"
"Oct 11, 2022","3.832","3.756","3.832","3.756","2.02%"
"Oct 10, 2022","3.756","3.753","3.756","3.753","1.27%"
"Oct 07, 2022","3.709","3.684","3.709","3.684","1.73%"
"Oct 06, 2022","3.646","3.615","3.646","3.615","2.79%"
"Oct 05, 2022","3.547","3.690","3.690","3.521","-2.22%"
"Oct 04, 2022","3.628","3.627","3.628","3.627","-1.69%"
"Oct 03, 2022","3.690","3.694","3.694","3.690","1.99%"
"Sep 30, 2022","3.618","3.629","3.629","3.618","-2.66%"
"Sep 29, 2022","3.717","3.594","3.717","3.594","-2.54%"
"Sep 28, 2022","3.814","3.708","3.814","3.708","2.86%"
"Sep 27, 2022","3.708","3.658","3.744","3.658","1.37%"
"Sep 26, 2022","3.658","3.601","3.658","3.601","2.52%"
"Sep 23, 2022","3.568","3.442","3.568","3.442","3.66%"
"Sep 22, 2022","3.442","3.389","3.449","3.389","1.56%"
"Sep 21, 2022","3.389","3.389","3.389","3.389","1.13%"
"Sep 20, 2022","3.351","3.351","3.351","3.351","0.36%"
"Sep 19, 2022","3.339","3.335","3.340","3.335","0.12%"
"Sep 16, 2022","3.335","3.299","3.335","3.299","1.09%"
"Sep 15, 2022","3.299","3.316","3.316","3.280","-0.51%"
"Sep 14, 2022","3.316","3.218","3.333","3.218","3.05%"
