"Date","Price","Open","High","Low","Change %"
"Dec 24, 2022","2.954","2.954","2.954","2.954","0.34%"
"Dec 23, 2022","2.944","2.905","2.965","2.905","1.24%"
"Dec 22, 2022","2.908","2.904","2.924","2.895","0.03%"
"Dec 21, 2022","2.907","2.897","2.917","2.887","0.41%"
"Dec 20, 2022","2.895","2.870","2.895","2.861","0.87%"
"Dec 19, 2022","2.870","2.884","2.893","2.863","-0.80%"
"Dec 18, 2022","2.893","2.893","2.893","2.893","0.00%"
"Dec 17, 2022","2.893","2.893","2.893","2.893","-0.28%"
"Dec 16, 2022","2.901","2.965","2.965","2.875","-2.22%"
"Dec 15, 2022","2.967","2.972","2.992","2.961","-1.43%"
"Dec 14, 2022","3.010","3.008","3.010","2.938","0.00%"
"Dec 13, 2022","3.010","3.003","3.022","3.003","0.30%"
"Dec 12, 2022","3.001","2.955","3.015","2.955","0.99%"
"Dec 10, 2022","2.971","2.971","2.971","2.971","0.35%"
"Dec 09, 2022","2.961","2.934","2.984","2.934","-0.40%"
"Dec 08, 2022","2.973","3.035","3.035","2.945","-1.00%"
"Dec 07, 2022","3.003","3.035","3.035","2.985","-0.92%"
"Dec 06, 2022","3.031","3.014","3.051","3.010","0.56%"
"Dec 05, 2022","3.014","2.993","3.021","2.985","0.33%"
"Dec 04, 2022","3.004","3.004","3.004","3.004","0.23%"
"Dec 02, 2022","2.997","3.035","3.040","2.985","-1.61%"
"Dec 01, 2022","3.046","3.075","3.075","3.012","-0.85%"
"Nov 30, 2022","3.072","3.050","3.087","3.043","0.69%"
"Nov 29, 2022","3.051","2.982","3.070","2.982","2.31%"
"Nov 28, 2022","2.982","3.002","3.032","2.972","-1.05%"
"Nov 26, 2022","3.013","3.013","3.013","3.013","0.38%"
"Nov 25, 2022","3.002","3.038","3.038","2.988","-0.60%"
"Nov 24, 2022","3.020","3.101","3.101","3.020","-3.14%"
"Nov 23, 2022","3.118","3.127","3.127","3.081","0.97%"
"Nov 22, 2022","3.088","3.143","3.143","3.088","-1.25%"
"Nov 21, 2022","3.127","3.112","3.151","3.112","0.29%"
"Nov 18, 2022","3.118","3.143","3.192","3.102","-0.76%"
"Nov 17, 2022","3.142","3.234","3.234","3.134","-2.84%"
"Nov 16, 2022","3.234","3.254","3.254","3.179","0.15%"
"Nov 15, 2022","3.229","3.339","3.339","3.209","-3.06%"
"Nov 14, 2022","3.331","3.366","3.376","3.246","-1.51%"
"Nov 12, 2022","3.382","3.382","3.382","3.382","0.86%"
"Nov 11, 2022","3.353","3.480","3.484","3.353","-4.09%"
"Nov 10, 2022","3.496","3.490","3.506","3.476","-1.02%"
"Nov 09, 2022","3.532","3.530","3.532","3.482","0.14%"
"Nov 08, 2022","3.527","3.506","3.543","3.506","0.60%"
"Nov 07, 2022","3.506","3.497","3.521","3.486","0.43%"
"Nov 04, 2022","3.491","3.479","3.514","3.479","0.20%"
"Nov 03, 2022","3.484","3.446","3.514","3.444","0.93%"
"Nov 02, 2022","3.452","3.411","3.468","3.407","0.67%"
"Nov 01, 2022","3.429","3.440","3.446","3.394","0.26%"
"Oct 31, 2022","3.420","3.398","3.477","3.398","0.65%"
"Oct 28, 2022","3.398","3.464","3.464","3.364","-1.91%"
"Oct 27, 2022","3.464","3.478","3.478","3.401","-0.72%"
"Oct 26, 2022","3.489","3.521","3.523","3.454","-1.08%"
"Oct 25, 2022","3.527","3.627","3.627","3.514","-3.29%"
"Oct 22, 2022","3.647","3.647","3.647","3.647","0.58%"
"Oct 21, 2022","3.626","3.565","3.630","3.565","1.74%"
"Oct 20, 2022","3.564","3.544","3.609","3.544","0.73%"
"Oct 19, 2022","3.538","3.536","3.589","3.531","0.06%"
"Oct 18, 2022","3.536","3.509","3.548","3.509","0.77%"
"Oct 17, 2022","3.509","3.504","3.565","3.493","-0.37%"
"Oct 15, 2022","3.522","3.522","3.522","3.522","0.09%"
"Oct 14, 2022","3.519","3.520","3.570","3.487","0.00%"
"Oct 13, 2022","3.519","3.537","3.537","3.507","-0.51%"
"Oct 12, 2022","3.537","3.534","3.556","3.529","0.08%"
"Oct 11, 2022","3.534","3.448","3.595","3.448","2.14%"
"Oct 10, 2022","3.460","3.428","3.469","3.428","1.47%"
"Oct 07, 2022","3.410","3.385","3.448","3.378","0.56%"
"Oct 06, 2022","3.391","3.334","3.397","3.297","2.08%"
"Oct 05, 2022","3.322","3.283","3.343","3.273","1.19%"
"Oct 04, 2022","3.283","3.374","3.374","3.267","-5.44%"
"Oct 03, 2022","3.472","3.484","3.560","3.464","-0.86%"
"Oct 01, 2022","3.502","3.502","3.502","3.502","0.34%"
"Sep 30, 2022","3.490","3.495","3.545","3.465","-0.14%"
"Sep 29, 2022","3.495","3.467","3.510","3.391","0.95%"
"Sep 28, 2022","3.462","3.360","3.496","3.360","3.04%"
"Sep 27, 2022","3.360","3.333","3.383","3.333","0.81%"
"Sep 26, 2022","3.333","3.267","3.339","3.267","1.57%"
"Sep 24, 2022","3.282","3.282","3.282","3.282","2.97%"
"Sep 23, 2022","3.187","3.187","3.187","3.187","0.09%"
"Sep 22, 2022","3.184","3.204","3.233","3.184","-0.19%"
"Sep 21, 2022","3.190","3.220","3.249","3.190","-0.56%"
"Sep 20, 2022","3.208","3.212","3.241","3.181","-0.37%"
"Sep 19, 2022","3.220","3.224","3.224","3.196","-0.19%"
"Sep 16, 2022","3.226","3.160","3.230","3.160","2.32%"
"Sep 15, 2022","3.153","3.156","3.166","3.116","0.00%"
"Sep 14, 2022","3.153","3.089","3.160","3.089","2.17%"
