"Date","Price","Open","High","Low","Change %"
"Dec 23, 2022","3.003","2.985","3.050","2.970","0.91%"
"Dec 22, 2022","2.976","2.915","3.024","2.901","0.95%"
"Dec 21, 2022","2.948","2.941","2.960","2.885","0.31%"
"Dec 20, 2022","2.939","2.913","2.960","2.878","3.16%"
"Dec 19, 2022","2.849","2.791","2.873","2.776","1.93%"
"Dec 16, 2022","2.795","2.749","2.862","2.749","3.21%"
"Dec 15, 2022","2.708","2.595","2.753","2.516","5.78%"
"Dec 14, 2022","2.560","2.489","2.619","2.486","1.11%"
"Dec 13, 2022","2.532","2.578","2.612","2.466","-1.17%"
"Dec 12, 2022","2.562","2.546","2.573","2.487","0.95%"
"Dec 09, 2022","2.538","2.430","2.565","2.430","4.66%"
"Dec 08, 2022","2.425","2.373","2.463","2.365","1.63%"
"Dec 07, 2022","2.386","2.363","2.460","2.351","-0.50%"
"Dec 06, 2022","2.398","2.487","2.508","2.385","-3.07%"
"Dec 05, 2022","2.474","2.474","2.525","2.416","1.23%"
"Dec 02, 2022","2.444","2.400","2.484","2.356","1.24%"
"Dec 01, 2022","2.414","2.449","2.500","2.393","-4.74%"
"Nov 30, 2022","2.534","2.523","2.589","2.513","0.28%"
"Nov 29, 2022","2.527","2.521","2.572","2.464","-2.09%"
"Nov 28, 2022","2.581","2.506","2.644","2.492","0.58%"
"Nov 25, 2022","2.566","2.445","2.583","2.436","6.08%"
"Nov 24, 2022","2.419","2.437","2.472","2.382","-3.16%"
"Nov 23, 2022","2.498","2.590","2.623","2.485","-2.76%"
"Nov 22, 2022","2.569","2.597","2.630","2.548","-0.85%"
"Nov 21, 2022","2.591","2.596","2.664","2.544","-1.03%"
"Nov 18, 2022","2.618","2.616","2.706","2.580","-0.23%"
"Nov 17, 2022","2.624","2.591","2.655","2.533","1.43%"
"Nov 16, 2022","2.587","2.728","2.745","2.575","-4.85%"
"Nov 15, 2022","2.719","2.755","2.780","2.664","-1.38%"
"Nov 14, 2022","2.757","2.788","2.789","2.709","-0.33%"
"Nov 11, 2022","2.766","2.673","2.792","2.662","4.02%"
"Nov 10, 2022","2.659","2.811","2.859","2.606","-5.81%"
"Nov 09, 2022","2.823","2.917","2.941","2.818","-3.85%"
"Nov 08, 2022","2.936","3.020","3.095","2.905","-2.81%"
"Nov 07, 2022","3.021","3.005","3.046","2.946","0.47%"
"Nov 04, 2022","3.007","2.941","3.013","2.887","2.59%"
"Nov 03, 2022","2.931","2.964","2.992","2.906","3.02%"
"Nov 02, 2022","2.845","2.829","2.873","2.811","-0.35%"
"Nov 01, 2022","2.855","2.802","2.872","2.731","0.92%"
"Oct 31, 2022","2.829","2.783","2.848","2.773","2.06%"
"Oct 28, 2022","2.772","2.691","2.859","2.670","4.96%"
"Oct 27, 2022","2.641","2.874","2.948","2.639","-7.01%"
"Oct 26, 2022","2.840","2.908","2.937","2.825","-2.14%"
"Oct 25, 2022","2.902","2.970","3.015","2.895","-4.76%"
"Oct 24, 2022","3.047","3.043","3.170","3.016","-3.21%"
"Oct 21, 2022","3.148","3.198","3.268","3.143","0.90%"
"Oct 20, 2022","3.120","3.153","3.203","3.097","0.42%"
"Oct 19, 2022","3.107","3.041","3.127","3.017","3.36%"
"Oct 18, 2022","3.006","2.989","3.078","2.935","0.97%"
"Oct 17, 2022","2.977","3.018","3.046","2.939","-2.68%"
"Oct 16, 2022","3.059","3.059","3.059","3.059","-0.26%"
"Oct 14, 2022","3.067","2.906","3.087","2.860","2.61%"
"Oct 13, 2022","2.989","3.045","3.140","2.931","-3.49%"
"Oct 12, 2022","3.097","3.058","3.163","3.010","2.99%"
"Oct 11, 2022","3.007","3.014","3.094","2.984","-1.05%"
"Oct 10, 2022","3.039","2.868","3.062","2.844","5.19%"
"Oct 07, 2022","2.889","2.818","2.932","2.802","4.33%"
"Oct 06, 2022","2.769","2.698","2.799","2.676","2.25%"
"Oct 05, 2022","2.708","2.555","2.722","2.547","5.91%"
"Oct 04, 2022","2.557","2.602","2.602","2.474","-2.29%"
"Oct 03, 2022","2.617","2.810","2.882","2.604","-7.13%"
"Sep 30, 2022","2.818","2.850","2.874","2.757","-1.67%"
"Sep 29, 2022","2.866","2.875","2.976","2.840","2.17%"
"Sep 28, 2022","2.805","2.883","3.012","2.786","-1.89%"
"Sep 27, 2022","2.859","2.762","2.885","2.680","5.38%"
"Sep 26, 2022","2.713","2.716","2.759","2.665","2.88%"
"Sep 23, 2022","2.637","2.592","2.718","2.517","2.13%"
"Sep 22, 2022","2.582","2.523","2.605","2.439","3.20%"
"Sep 21, 2022","2.502","2.487","2.524","2.447","-1.61%"
"Sep 20, 2022","2.543","2.430","2.559","2.418","5.26%"
"Sep 19, 2022","2.416","2.384","2.433","2.356","2.16%"
"Sep 16, 2022","2.365","2.445","2.460","2.359","-0.71%"
"Sep 15, 2022","2.382","2.366","2.404","2.330","2.14%"
"Sep 14, 2022","2.332","2.315","2.402","2.306","-0.38%"
