Date,Price,Open,High,Low,Change %
"Dec 23, 2022",3.175,,,,
"Dec 22, 2022",3.079,,,,
"Dec 21, 2022",3.022,,,,
"Dec 20, 2022",3.01,,,,
"Dec 19, 2022",2.896,,,,
"Dec 16, 2022",2.817,,,,
"Dec 15, 2022",2.789,,,,
"Dec 14, 2022",2.83,,,,
"Dec 13, 2022",2.845,,,,
"Dec 12, 2022",2.924,,,,
"Dec 09, 2022",2.882,,,,
"Dec 08, 2022",2.801,,,,
"Dec 07, 2022",2.76,,,,
"Dec 06, 2022",2.776,,,,
"Dec 05, 2022",2.82,,,,
"Dec 02, 2022",2.779,,,,
"Dec 01, 2022",2.834,,,,
"Nov 30, 2022",2.935,,,,
"Nov 29, 2022",2.996,,,,
"Nov 28, 2022",2.943,,,,
"Nov 25, 2022",2.938,,,,
"Nov 24, 2022",2.935,,,,
"Nov 23, 2022",2.973,,,,
"Nov 22, 2022",3.037,,,,
"Nov 21, 2022",3.087,,,,
"Nov 18, 2022",3.125,,,,
"Nov 17, 2022",3.114,,,,
"Nov 16, 2022",3.06,,,,
"Nov 15, 2022",3.121,,,,
"Nov 14, 2022",3.159,,,,
"Nov 10, 2022",3.154,,,,
"Nov 09, 2022",3.405,,,,
"Nov 08, 2022",3.479,,,,
"Nov 07, 2022",3.601,,,,
"Nov 04, 2022",3.504,,,,
"Nov 03, 2022",3.414,,,,
"Nov 02, 2022",3.339,,,,
"Nov 01, 2022",3.243,,,,
"Oct 31, 2022",3.25,,,,
"Oct 28, 2022",3.24,,,,
"Oct 27, 2022",3.199,,,,
"Oct 26, 2022",3.284,,,,
"Oct 25, 2022",3.49,,,,
"Oct 24, 2022",3.575,,,,
"Oct 21, 2022",3.618,,,,
"Oct 20, 2022",3.682,,,,
"Oct 19, 2022",3.551,,,,
"Oct 18, 2022",3.356,,,,
"Oct 17, 2022",3.423,,,,
"Oct 14, 2022",3.49,,,,
"Oct 13, 2022",3.42,,,,
"Oct 12, 2022",3.424,,,,
"Oct 11, 2022",3.479,,,,
"Oct 07, 2022",3.392,,,,
"Oct 06, 2022",3.308,,,,
"Oct 05, 2022",3.291,,,,
"Oct 04, 2022",3.126,,,,
"Oct 03, 2022",3.131,,,,
"Sep 29, 2022",3.17,,,,
"Sep 28, 2022",3.087,,,,
"Sep 27, 2022",3.321,,,,
"Sep 26, 2022",3.227,,,,
"Sep 23, 2022",3.07,,,,
"Sep 22, 2022",3.128,,,,
"Sep 21, 2022",3.042,,,,
"Sep 20, 2022",3.107,,,,
"Sep 19, 2022",3.151,,,,
"Sep 16, 2022",3.147,,,,
"Sep 15, 2022",3.149,,,,
"Sep 14, 2022",3.159,,,,
