"Date","Price","Open","High","Low","Change %"
"Dec 23, 2022","7.318","7.338","7.338","7.306","0.03%"
"Dec 22, 2022","7.316","7.300","7.319","7.293","0.40%"
"Dec 21, 2022","7.287","7.316","7.316","7.281","-0.16%"
"Dec 20, 2022","7.299","7.328","7.344","7.299","0.03%"
"Dec 19, 2022","7.297","7.302","7.302","7.283","0.22%"
"Dec 16, 2022","7.281","7.302","7.302","7.273","0.18%"
"Dec 15, 2022","7.268","7.233","7.271","7.233","0.65%"
"Dec 14, 2022","7.221","7.236","7.249","7.211","-0.61%"
"Dec 13, 2022","7.265","7.258","7.281","7.258","-0.40%"
"Dec 12, 2022","7.294","7.328","7.328","7.287","-0.07%"
"Dec 09, 2022","7.299","7.298","7.309","7.286","0.15%"
"Dec 08, 2022","7.288","7.256","7.289","7.250","0.26%"
"Dec 07, 2022","7.269","7.258","7.307","7.226","0.28%"
"Dec 06, 2022","7.249","7.242","7.264","7.231","0.32%"
"Dec 05, 2022","7.226","7.237","7.237","7.209","0.07%"
"Dec 02, 2022","7.221","7.200","7.236","7.181","0.15%"
"Dec 01, 2022","7.210","7.255","7.255","7.205","-0.96%"
"Nov 30, 2022","7.280","7.306","7.306","7.280","0.01%"
"Nov 29, 2022","7.279","7.294","7.297","7.277","0.07%"
"Nov 28, 2022","7.274","7.272","7.275","7.250","-0.37%"
"Nov 25, 2022","7.301","7.272","7.304","7.245","0.63%"
"Nov 24, 2022","7.255","7.264","7.283","7.255","-0.49%"
"Nov 23, 2022","7.291","7.282","7.299","7.279","0.08%"
"Nov 22, 2022","7.285","7.330","7.339","7.285","-0.48%"
"Nov 21, 2022","7.320","7.338","7.338","7.285","0.18%"
"Nov 18, 2022","7.307","7.314","7.320","7.271","0.36%"
"Nov 17, 2022","7.281","7.250","7.292","7.243","0.10%"
"Nov 16, 2022","7.274","7.272","7.288","7.254","0.18%"
"Nov 15, 2022","7.261","7.295","7.299","7.258","-0.36%"
"Nov 14, 2022","7.287","7.338","7.338","7.277","-0.27%"
"Nov 11, 2022","7.307","7.272","7.308","7.235","-0.53%"
"Nov 10, 2022","7.346","7.381","7.385","7.334","-0.56%"
"Nov 09, 2022","7.387","7.425","7.425","7.381","-0.63%"
"Nov 07, 2022","7.434","7.484","7.484","7.434","-0.47%"
"Nov 04, 2022","7.469","7.497","7.497","7.457","-0.17%"
"Nov 03, 2022","7.482","7.440","7.490","7.440","1.05%"
"Nov 02, 2022","7.404","7.421","7.424","7.398","0.11%"
"Nov 01, 2022","7.396","7.435","7.437","7.396","-0.66%"
"Oct 31, 2022","7.445","7.432","7.453","7.418","0.39%"
"Oct 28, 2022","7.416","7.450","7.450","7.378","0.05%"
"Oct 27, 2022","7.412","7.410","7.420","7.372","-0.40%"
"Oct 25, 2022","7.442","7.505","7.505","7.440","-0.92%"
"Oct 21, 2022","7.511","7.541","7.541","7.504","0.47%"
"Oct 20, 2022","7.476","7.505","7.516","7.476","0.34%"
"Oct 19, 2022","7.451","7.439","7.458","7.395","0.34%"
"Oct 18, 2022","7.426","7.417","7.427","7.368","0.26%"
"Oct 17, 2022","7.407","7.461","7.461","7.392","-0.84%"
"Oct 14, 2022","7.470","7.469","7.481","7.416","0.65%"
"Oct 13, 2022","7.422","7.446","7.451","7.403","-0.17%"
"Oct 12, 2022","7.435","7.433","7.441","7.372","0.12%"
"Oct 11, 2022","7.426","7.532","7.532","7.426","-0.67%"
"Oct 10, 2022","7.476","7.498","7.513","7.471","0.21%"
"Oct 07, 2022","7.460","7.490","7.518","7.458","0.08%"
"Oct 06, 2022","7.454","7.490","7.490","7.446","1.25%"
"Oct 04, 2022","7.362","7.454","7.454","7.361","-1.42%"
"Oct 03, 2022","7.468","7.403","7.470","7.403","0.95%"
"Sep 30, 2022","7.398","7.423","7.423","7.301","0.79%"
"Sep 29, 2022","7.340","7.294","7.343","7.286","0.10%"
"Sep 28, 2022","7.333","7.351","7.352","7.320","0.56%"
"Sep 27, 2022","7.292","7.410","7.410","7.283","-0.91%"
"Sep 26, 2022","7.359","7.413","7.422","7.359","-0.46%"
"Sep 23, 2022","7.393","7.366","7.396","7.352","1.11%"
"Sep 22, 2022","7.312","7.312","7.312","7.312","1.09%"
"Sep 21, 2022","7.233","7.270","7.271","7.233","-0.84%"
"Sep 20, 2022","7.294","7.300","7.300","7.271","0.23%"
"Sep 19, 2022","7.277","7.294","7.294","7.232","0.15%"
"Sep 16, 2022","7.266","7.255","7.291","7.243","0.39%"
"Sep 15, 2022","7.238","7.170","7.258","7.144","1.16%"
"Sep 14, 2022","7.155","7.163","7.163","7.128","0.66%"
