"Date","Price","Open","High","Low","Change %"
"Dec 23, 2022","9.910","9.750","9.910","9.750","2.38%"
"Dec 22, 2022","9.680","9.680","9.750","9.680","0.00%"
"Dec 21, 2022","9.680","10.150","10.150","9.680","-4.82%"
"Dec 20, 2022","10.170","10.300","10.300","10.170","-1.45%"
"Dec 19, 2022","10.320","10.490","10.490","7.770","-1.53%"
"Dec 16, 2022","10.480","10.560","10.560","10.480","-2.06%"
"Dec 15, 2022","10.700","10.700","10.700","10.700","-0.28%"
"Dec 14, 2022","10.730","10.930","10.930","10.700","-1.92%"
"Dec 13, 2022","10.940","10.990","10.990","10.940","-0.09%"
"Dec 12, 2022","10.950","10.810","11.040","10.810","2.05%"
"Dec 09, 2022","10.730","10.690","10.730","10.690","1.61%"
"Dec 08, 2022","10.560","10.560","10.560","10.560","0.57%"
"Dec 07, 2022","10.500","10.450","10.560","10.450","-0.28%"
"Dec 06, 2022","10.530","10.480","10.600","10.480","0.48%"
"Dec 05, 2022","10.480","10.440","10.560","10.440","0.38%"
"Dec 02, 2022","10.440","10.480","10.520","10.430","-0.67%"
"Dec 01, 2022","10.510","10.560","10.560","10.500","-1.31%"
"Nov 30, 2022","10.650","10.600","10.730","10.600","0.85%"
"Nov 29, 2022","10.560","10.540","10.650","10.540","0.19%"
"Nov 28, 2022","10.540","10.650","10.650","10.540","-1.03%"
"Nov 25, 2022","10.650","10.650","10.650","10.620","0.19%"
"Nov 24, 2022","10.630","10.580","10.650","10.550","0.66%"
"Nov 23, 2022","10.560","10.650","10.690","10.560","-0.85%"
"Nov 22, 2022","10.650","10.980","10.980","10.480","-3.45%"
"Nov 21, 2022","11.030","11.160","11.160","11.030","-2.65%"
"Nov 18, 2022","11.330","11.380","11.380","11.250","-1.56%"
"Nov 17, 2022","11.510","11.580","11.580","11.510","-0.60%"
"Nov 16, 2022","11.580","11.600","11.600","11.510","0.00%"
"Nov 15, 2022","11.580","11.600","11.690","11.570","-0.17%"
"Nov 14, 2022","11.600","11.780","11.780","11.600","-1.11%"
"Nov 11, 2022","11.730","11.880","11.880","11.730","-2.74%"
"Nov 10, 2022","12.060","12.200","12.250","12.060","-1.15%"
"Nov 09, 2022","12.200","12.160","12.250","11.970","1.92%"
"Nov 08, 2022","11.970","11.780","11.970","11.780","1.61%"
"Nov 07, 2022","11.780","11.420","12.160","11.420","3.97%"
"Nov 04, 2022","11.330","11.330","11.330","11.250","0.71%"
"Nov 03, 2022","11.250","11.250","11.250","11.250","0.00%"
"Nov 01, 2022","11.250","10.990","11.250","10.990","2.37%"
"Oct 31, 2022","10.990","11.250","11.250","10.900","-2.31%"
"Oct 28, 2022","11.250","11.250","11.250","11.250","-4.01%"
"Oct 27, 2022","11.720","11.750","11.750","11.560","-0.26%"
"Oct 26, 2022","11.750","11.380","11.750","11.380","3.89%"
"Oct 25, 2022","11.310","11.130","11.310","11.130","3.57%"
"Oct 24, 2022","10.920","10.890","10.950","10.650","4.00%"
"Oct 21, 2022","10.500","10.480","10.530","10.450","0.77%"
"Oct 20, 2022","10.420","10.310","10.540","10.310","1.17%"
"Oct 19, 2022","10.300","10.390","10.390","10.190","-0.87%"
"Oct 18, 2022","10.390","12.820","12.820","9.970","-18.45%"
"Oct 17, 2022","12.740","12.960","12.960","12.720","-2.23%"
"Oct 14, 2022","13.030","13.110","13.110","12.960","-0.61%"
"Oct 13, 2022","13.110","12.900","13.110","12.900","5.30%"
"Oct 12, 2022","12.450","12.350","12.450","12.350","0.81%"
"Oct 11, 2022","12.350","12.030","12.350","12.030","2.66%"
"Oct 10, 2022","12.030","11.960","12.420","11.900","2.47%"
"Oct 07, 2022","11.740","11.680","11.770","11.670","0.51%"
"Oct 06, 2022","11.680","11.840","11.840","11.680","-1.35%"
"Oct 05, 2022","11.840","11.870","11.870","11.650","-0.25%"
"Oct 04, 2022","11.870","11.650","11.870","11.520","1.89%"
"Oct 03, 2022","11.650","11.710","11.710","11.620","0.00%"
"Sep 30, 2022","11.650","11.500","11.650","11.500","0.43%"
"Sep 29, 2022","11.600","11.620","11.910","11.590","-0.17%"
"Sep 28, 2022","11.620","11.500","11.780","11.500","1.04%"
"Sep 27, 2022","11.500","11.530","11.530","11.450","-0.26%"
"Sep 26, 2022","11.530","11.470","11.530","11.410","1.86%"
"Sep 22, 2022","11.320","11.320","11.320","11.290","0.00%"
"Sep 21, 2022","11.320","11.260","11.320","11.260","0.00%"
"Sep 20, 2022","11.320","11.230","11.350","11.230","0.18%"
"Sep 19, 2022","11.300","11.290","11.350","11.230","1.16%"
"Sep 16, 2022","11.170","11.200","11.200","11.150","-0.27%"
"Sep 15, 2022","11.200","11.120","11.230","11.110","0.72%"
"Sep 14, 2022","11.120","11.110","11.170","11.110","0.09%"
