"Date","Price","Open","High","Low","Change %"
"Dec 23, 2022","10.170","10.185","10.190","10.130","0.00%"
"Dec 22, 2022","10.170","10.200","10.210","10.170","-0.39%"
"Dec 21, 2022","10.210","10.160","10.220","10.155","0.54%"
"Dec 20, 2022","10.155","10.130","10.160","10.120","0.15%"
"Dec 19, 2022","10.140","10.190","10.340","10.080","-0.73%"
"Dec 15, 2022","10.215","10.245","10.270","10.160","-0.24%"
"Dec 14, 2022","10.240","10.360","10.360","10.170","-1.16%"
"Dec 13, 2022","10.360","10.500","10.650","10.325","-1.38%"
"Dec 12, 2022","10.505","10.480","10.520","10.435","0.33%"
"Dec 09, 2022","10.470","10.410","10.470","10.350","0.48%"
"Dec 08, 2022","10.420","10.520","10.550","10.370","-0.86%"
"Dec 07, 2022","10.510","10.610","10.630","10.495","-0.90%"
"Dec 06, 2022","10.605","10.620","10.665","10.560","0.09%"
"Dec 05, 2022","10.595","10.815","10.815","10.515","-1.94%"
"Dec 02, 2022","10.805","10.945","11.005","10.605","-1.23%"
"Dec 01, 2022","10.940","10.350","11.185","10.350","6.68%"
"Nov 30, 2022","10.255","10.215","10.285","10.190","0.24%"
"Nov 29, 2022","10.230","10.270","10.305","10.195","-0.44%"
"Nov 28, 2022","10.275","10.240","10.290","10.210","0.54%"
"Nov 25, 2022","10.220","10.120","10.270","10.120","0.64%"
"Nov 24, 2022","10.155","10.175","10.214","10.070","-0.39%"
"Nov 23, 2022","10.195","10.280","10.320","10.195","-0.92%"
"Nov 22, 2022","10.290","10.355","10.395","10.240","-0.91%"
"Nov 21, 2022","10.385","10.410","10.440","10.350","-0.10%"
"Nov 18, 2022","10.395","10.430","10.455","10.355","-0.34%"
"Nov 17, 2022","10.430","10.340","10.495","10.335","0.82%"
"Nov 16, 2022","10.345","10.280","10.375","10.240","0.98%"
"Nov 15, 2022","10.245","10.225","10.255","10.165","0.39%"
"Nov 14, 2022","10.205","10.200","10.230","10.155","0.15%"
"Nov 11, 2022","10.190","10.260","10.260","10.120","-0.88%"
"Nov 10, 2022","10.280","10.495","10.555","10.270","-2.10%"
"Nov 09, 2022","10.500","10.490","10.560","10.425","-0.05%"
"Nov 08, 2022","10.505","10.560","10.595","10.480","-0.38%"
"Nov 07, 2022","10.545","10.645","10.690","10.535","-1.22%"
"Nov 04, 2022","10.675","10.770","10.800","10.605","-1.11%"
"Nov 03, 2022","10.795","10.770","10.855","10.750","0.70%"
"Nov 02, 2022","10.720","10.730","10.785","10.650","-0.83%"
"Nov 01, 2022","10.810","10.865","10.870","10.695","-0.46%"
"Oct 31, 2022","10.860","10.760","10.890","10.745","0.74%"
"Oct 28, 2022","10.780","10.690","10.780","10.675","1.03%"
"Oct 27, 2022","10.670","10.720","10.840","10.670","-0.56%"
"Oct 26, 2022","10.730","10.835","10.850","10.650","-1.20%"
"Oct 25, 2022","10.860","11.060","11.085","10.830","-1.72%"
"Oct 24, 2022","11.050","11.010","11.085","10.990","0.23%"
"Oct 21, 2022","11.025","11.030","11.160","10.995","0.32%"
"Oct 20, 2022","10.990","10.880","10.990","10.835","1.10%"
"Oct 19, 2022","10.870","10.815","10.885","10.785","0.60%"
"Oct 18, 2022","10.805","10.760","10.865","10.745","0.23%"
"Oct 17, 2022","10.780","10.825","10.835","10.770","-0.37%"
"Oct 14, 2022","10.820","10.800","10.840","10.730","-0.23%"
"Oct 13, 2022","10.845","10.840","10.860","10.755","0.14%"
"Oct 12, 2022","10.830","10.760","10.845","10.710","0.84%"
"Oct 11, 2022","10.740","10.755","10.790","10.690","0.09%"
"Oct 10, 2022","10.730","10.650","10.730","10.640","0.89%"
"Oct 07, 2022","10.635","10.665","10.690","10.595","-0.09%"
"Oct 06, 2022","10.645","10.700","10.705","10.530","-0.65%"
"Oct 05, 2022","10.715","10.630","10.745","10.560","0.70%"
"Oct 04, 2022","10.640","10.660","10.700","10.585","-0.37%"
"Oct 03, 2022","10.680","10.880","10.880","10.675","-1.88%"
"Sep 30, 2022","10.885","10.935","10.975","10.850","-0.96%"
"Sep 29, 2022","10.990","10.790","11.020","10.760","1.67%"
"Sep 28, 2022","10.810","10.820","10.950","10.775","0.05%"
"Sep 27, 2022","10.805","10.890","10.910","10.710","-0.64%"
"Sep 26, 2022","10.875","10.790","10.980","10.785","0.97%"
"Sep 23, 2022","10.770","10.580","10.805","10.580","2.23%"
"Sep 22, 2022","10.535","10.505","10.605","10.435","0.24%"
"Sep 21, 2022","10.510","10.530","10.590","10.475","-0.24%"
"Sep 20, 2022","10.535","10.440","10.560","10.425","0.91%"
"Sep 19, 2022","10.440","10.370","10.495","10.370","0.68%"
"Sep 16, 2022","10.370","10.300","10.440","10.270","0.73%"
"Sep 15, 2022","10.295","10.300","10.380","10.250","-0.24%"
"Sep 14, 2022","10.320","10.220","10.350","10.220","1.23%"
