"Date","Price","Open","High","Low","Change %"
"Dec 25, 2022","3.551","3.551","3.551","3.551","0.00%"
"Dec 24, 2022","3.551","3.551","3.551","3.551","-0.03%"
"Dec 23, 2022","3.552","3.508","3.561","3.503","1.51%"
"Dec 22, 2022","3.499","3.545","3.554","3.494","-1.91%"
"Dec 21, 2022","3.567","3.598","3.607","3.560","-0.47%"
"Dec 20, 2022","3.584","3.458","3.601","3.435","5.72%"
"Dec 19, 2022","3.390","3.358","3.402","3.358","1.19%"
"Dec 18, 2022","3.350","3.350","3.350","3.350","0.00%"
"Dec 17, 2022","3.350","3.350","3.350","3.350","-0.36%"
"Dec 16, 2022","3.362","3.398","3.398","3.352","-1.09%"
"Dec 15, 2022","3.399","3.426","3.440","3.395","-0.23%"
"Dec 14, 2022","3.407","3.456","3.463","3.399","-1.79%"
"Dec 13, 2022","3.469","3.460","3.474","3.450","0.58%"
"Dec 12, 2022","3.449","3.507","3.511","3.440","0.12%"
"Dec 11, 2022","3.445","3.445","3.445","3.445","0.00%"
"Dec 10, 2022","3.445","3.445","3.445","3.445","0.00%"
"Dec 09, 2022","3.445","3.523","3.527","3.445","-2.32%"
"Dec 08, 2022","3.527","3.498","3.541","3.489","0.48%"
"Dec 07, 2022","3.510","3.527","3.558","3.498","0.20%"
"Dec 06, 2022","3.503","3.567","3.571","3.503","-1.71%"
"Dec 05, 2022","3.564","3.574","3.597","3.550","-0.31%"
"Dec 04, 2022","3.575","3.575","3.575","3.575","0.00%"
"Dec 03, 2022","3.575","3.575","3.575","3.575","-0.28%"
"Dec 02, 2022","3.585","3.619","3.625","3.576","-2.21%"
"Dec 01, 2022","3.666","3.619","3.681","3.617","0.33%"
"Nov 30, 2022","3.654","3.690","3.690","3.626","-0.49%"
"Nov 29, 2022","3.672","3.615","3.686","3.615","1.72%"
"Nov 28, 2022","3.610","3.629","3.640","3.594","-0.08%"
"Nov 27, 2022","3.613","3.613","3.613","3.613","0.00%"
"Nov 26, 2022","3.613","3.613","3.613","3.613","-0.28%"
"Nov 25, 2022","3.623","3.640","3.673","3.597","0.00%"
"Nov 24, 2022","3.623","3.700","3.706","3.619","-4.23%"
"Nov 23, 2022","3.783","3.760","3.820","3.751","0.34%"
"Nov 22, 2022","3.770","3.768","3.809","3.755","0.19%"
"Nov 21, 2022","3.763","3.836","3.840","3.752","-0.87%"
"Nov 20, 2022","3.796","3.796","3.796","3.796","0.00%"
"Nov 19, 2022","3.796","3.796","3.796","3.796","-0.39%"
"Nov 18, 2022","3.811","3.881","3.891","3.810","-1.12%"
