"Date","Price","Open","High","Low","Change %"
"Dec 23, 2022","4.508","4.479","4.547","4.470","0.74%"
"Dec 22, 2022","4.475","4.428","4.499","4.362","1.22%"
"Dec 21, 2022","4.421","4.455","4.465","4.359","-1.10%"
"Dec 20, 2022","4.470","4.482","4.497","4.420","2.19%"
"Dec 19, 2022","4.374","4.330","4.407","4.292","2.11%"
"Dec 18, 2022","4.284","4.284","4.284","4.284","-0.36%"
"Dec 16, 2022","4.299","4.316","4.417","4.277","3.49%"
"Dec 15, 2022","4.154","3.908","4.190","3.863","7.76%"
"Dec 14, 2022","3.855","3.783","3.924","3.783","1.93%"
"Dec 13, 2022","3.782","3.832","3.872","3.686","-1.02%"
"Dec 12, 2022","3.821","3.817","3.849","3.760","0.47%"
"Dec 11, 2022","3.803","3.803","3.803","3.803","0.00%"
"Dec 09, 2022","3.803","3.733","3.845","3.729","2.95%"
"Dec 08, 2022","3.694","3.617","3.720","3.599","2.21%"
"Dec 07, 2022","3.614","3.587","3.698","3.584","-1.28%"
"Dec 06, 2022","3.661","3.770","3.774","3.639","-2.30%"
"Dec 05, 2022","3.747","3.775","3.787","3.694","-0.15%"
"Dec 04, 2022","3.753","3.752","3.753","3.752","-0.44%"
"Dec 02, 2022","3.769","3.705","3.786","3.647","1.05%"
"Dec 01, 2022","3.730","3.773","3.808","3.679","-4.04%"
"Nov 30, 2022","3.887","3.890","3.900","3.826","1.73%"
"Nov 29, 2022","3.821","3.849","3.869","3.750","-2.43%"
"Nov 28, 2022","3.916","3.846","3.969","3.823","1.87%"
"Nov 27, 2022","3.844","3.843","3.844","3.843","-0.39%"
"Nov 25, 2022","3.859","3.733","3.892","3.713","5.09%"
"Nov 24, 2022","3.672","3.751","3.769","3.649","-3.01%"
"Nov 23, 2022","3.786","3.937","3.967","3.754","-3.37%"
"Nov 22, 2022","3.918","3.954","3.987","3.883","-0.10%"
"Nov 21, 2022","3.922","3.892","3.960","3.861","0.90%"
"Nov 20, 2022","3.887","3.887","3.887","3.887","-0.04%"
"Nov 19, 2022","3.888","3.888","3.888","3.888","0.06%"
"Nov 18, 2022","3.886","3.938","4.050","3.870","-1.62%"
"Nov 17, 2022","3.950","3.895","4.028","3.881","-2.40%"
"Nov 16, 2022","4.047","4.047","4.058","3.903","0.00%"
"Nov 15, 2022","4.047","4.141","4.178","4.017","-3.41%"
