"Date","Price","Open","High","Low","Change %"
"Dec 23, 2022","0.011","0.001","0.017","0.001","1,000.00%"
"Dec 22, 2022","0.001","-0.026","0.001","-0.029","-200.00%"
"Dec 21, 2022","-0.001","0.021","0.023","-0.010","-107.14%"
"Dec 20, 2022","0.014","-0.004","0.029","-0.010","-275.00%"
"Dec 19, 2022","-0.008","-0.015","-0.003","-0.016","-60.98%"
"Dec 18, 2022","-0.021","-0.021","-0.021","-0.021","7.89%"
"Dec 16, 2022","-0.019","-0.015","-0.014","-0.020","26.67%"
"Dec 15, 2022","-0.015","-0.013","-0.010","-0.015","-21.05%"
"Dec 14, 2022","-0.019","-0.017","-0.015","-0.019","35.71%"
"Dec 13, 2022","-0.014","-0.010","-0.009","-0.015","27.27%"
"Dec 12, 2022","-0.011","-0.014","-0.009","-0.014","-18.52%"
"Dec 11, 2022","-0.014","-0.018","-0.014","-0.018","-10.00%"
"Dec 09, 2022","-0.015","-0.004","-0.004","-0.017","50.00%"
"Dec 08, 2022","-0.010","-0.015","-0.004","-0.015","0.00%"
"Dec 07, 2022","-0.010","-0.011","-0.004","-0.015","-33.33%"
"Dec 06, 2022","-0.015","-0.020","-0.009","-0.020","-37.50%"
"Dec 05, 2022","-0.024","-0.024","-0.019","-0.025","-7.69%"
"Dec 04, 2022","-0.026","-0.026","-0.026","-0.026","8.33%"
"Dec 02, 2022","-0.024","-0.029","-0.024","-0.029","-17.24%"
"Dec 01, 2022","-0.029","-0.027","-0.024","-0.030","20.83%"
"Nov 30, 2022","-0.024","-0.013","-0.013","-0.029","-14.29%"
"Nov 29, 2022","-0.028","-0.014","-0.014","-0.033","27.27%"
"Nov 28, 2022","-0.022","-0.019","-0.018","-0.022","-4.35%"
"Nov 27, 2022","-0.023","-0.023","-0.023","-0.023","4.55%"
"Nov 25, 2022","-0.022","-0.018","-0.017","-0.024","-4.35%"
"Nov 24, 2022","-0.023","-0.017","-0.016","-0.028","-9.80%"
"Nov 23, 2022","-0.025","-0.024","-0.024","-0.025","27.50%"
"Nov 22, 2022","-0.020","-0.006","-0.005","-0.022","53.85%"
"Nov 21, 2022","-0.013","-0.014","-0.011","-0.021","-38.10%"
"Nov 20, 2022","-0.021","-0.023","-0.021","-0.023","10.53%"
"Nov 18, 2022","-0.019","-0.036","-0.017","-0.038","-44.12%"
"Nov 17, 2022","-0.034","-0.045","-0.033","-0.045","-22.73%"
"Nov 16, 2022","-0.044","-0.047","-0.044","-0.048","-2.22%"
"Nov 15, 2022","-0.045","-0.052","-0.044","-0.055","-10.00%"
"Nov 14, 2022","-0.050","-0.051","-0.049","-0.056","-13.79%"
"Nov 13, 2022","-0.058","-0.059","-0.058","-0.059","5.45%"
"Nov 11, 2022","-0.055","-0.071","-0.053","-0.073","10.00%"
"Nov 10, 2022","-0.050","-0.056","-0.049","-0.056","2.04%"
"Nov 09, 2022","-0.049","-0.046","-0.045","-0.049","16.67%"
"Nov 08, 2022","-0.042","-0.037","-0.037","-0.045","5.00%"
"Nov 07, 2022","-0.040","-0.041","-0.038","-0.042","-4.76%"
"Nov 06, 2022","-0.042","-0.043","-0.042","-0.043","5.00%"
"Nov 04, 2022","-0.040","-0.037","-0.031","-0.040","0.00%"
"Nov 03, 2022","-0.040","-0.041","-0.040","-0.041","-10.23%"
"Nov 02, 2022","-0.044","-0.041","-0.039","-0.044","0.00%"
"Nov 01, 2022","-0.044","-0.036","-0.034","-0.044","12.82%"
"Oct 31, 2022","-0.039","-0.040","-0.038","-0.045","-8.24%"
"Oct 30, 2022","-0.043","-0.052","-0.043","-0.052","-5.56%"
"Oct 28, 2022","-0.045","-0.043","-0.037","-0.056","0.00%"
"Oct 27, 2022","-0.045","-0.023","-0.023","-0.045","80.00%"
"Oct 26, 2022","-0.025","-0.017","-0.015","-0.028","78.57%"
"Oct 25, 2022","-0.014","-0.001","0.001","-0.014","250.00%"
"Oct 24, 2022","-0.004","-0.005","-0.001","-0.007","-27.27%"
"Oct 23, 2022","-0.005","-0.005","-0.005","-0.005","-21.43%"
"Oct 21, 2022","-0.007","-0.016","-0.002","-0.026","-70.83%"
"Oct 20, 2022","-0.024","-0.026","-0.010","-0.028","-40.00%"
"Oct 19, 2022","-0.040","-0.047","-0.034","-0.050","-20.00%"
"Oct 18, 2022","-0.050","-0.047","-0.046","-0.051","2.04%"
"Oct 17, 2022","-0.049","-0.050","-0.049","-0.054","-12.50%"
"Oct 16, 2022","-0.056","-0.056","-0.056","-0.056","3.70%"
"Oct 14, 2022","-0.054","-0.051","-0.044","-0.054","10.20%"
"Oct 13, 2022","-0.049","-0.049","-0.047","-0.051","-10.91%"
"Oct 12, 2022","-0.055","-0.054","-0.054","-0.057","0.00%"
"Oct 11, 2022","-0.055","-0.059","-0.054","-0.060","-11.29%"
"Oct 10, 2022","-0.062","-0.067","-0.062","-0.067","-6.06%"
"Oct 07, 2022","-0.066","-0.068","-0.063","-0.071","-8.33%"
"Oct 06, 2022","-0.072","-0.064","-0.063","-0.075","10.77%"
"Oct 05, 2022","-0.065","-0.062","-0.062","-0.067","10.17%"
"Oct 04, 2022","-0.059","-0.059","-0.059","-0.061","11.32%"
"Oct 03, 2022","-0.053","-0.046","-0.045","-0.053","3.92%"
"Oct 02, 2022","-0.051","-0.051","-0.051","-0.051","6.25%"
"Sep 30, 2022","-0.048","-0.045","-0.040","-0.049","17.07%"
"Sep 29, 2022","-0.041","-0.039","-0.034","-0.042","13.89%"
"Sep 28, 2022","-0.036","-0.039","-0.035","-0.041","-12.20%"
"Sep 27, 2022","-0.041","-0.048","-0.039","-0.051","-28.07%"
"Sep 26, 2022","-0.057","-0.057","-0.049","-0.059","-10.24%"
"Sep 25, 2022","-0.064","-0.064","-0.064","-0.064","4.10%"
"Sep 22, 2022","-0.061","-0.052","-0.049","-0.064","19.61%"
"Sep 21, 2022","-0.051","-0.065","-0.050","-0.065","-22.73%"
"Sep 20, 2022","-0.066","-0.063","-0.060","-0.071","-10.20%"
"Sep 19, 2022","-0.073","-0.072","-0.072","-0.073","9.70%"
"Sep 16, 2022","-0.067","-0.073","-0.067","-0.075","-5.63%"
"Sep 15, 2022","-0.071","-0.072","-0.070","-0.077","0.00%"
"Sep 14, 2022","-0.071","-0.065","-0.060","-0.072","0.00%"
