"Date","Price","Open","High","Low","Change %"
"Dec 22, 2022","4.838","4.848","4.848","4.828","-0.21%"
"Dec 21, 2022","4.848","4.885","4.885","4.848","-0.76%"
"Dec 20, 2022","4.885","4.833","4.885","4.820","1.08%"
"Dec 19, 2022","4.833","4.873","4.890","4.833","-1.89%"
"Dec 18, 2022","4.926","4.909","4.926","4.909","1.09%"
"Dec 16, 2022","4.873","4.883","4.883","4.868","-0.20%"
"Dec 15, 2022","4.883","4.703","4.883","4.703","1.88%"
"Dec 14, 2022","4.793","4.734","4.793","4.734","1.55%"
"Dec 13, 2022","4.720","4.650","4.720","4.650","0.63%"
"Dec 12, 2022","4.690","4.674","4.690","4.674","0.44%"
"Dec 11, 2022","4.670","4.648","4.670","4.648","1.13%"
"Dec 09, 2022","4.618","4.573","4.620","4.573","0.98%"
"Dec 08, 2022","4.573","4.565","4.608","4.555","0.18%"
"Dec 07, 2022","4.565","4.490","4.565","4.490","1.67%"
"Dec 06, 2022","4.490","4.470","4.490","4.470","0.45%"
"Dec 05, 2022","4.470","4.475","4.480","4.418","-0.81%"
"Dec 04, 2022","4.506","4.502","4.506","4.502","0.70%"
"Dec 02, 2022","4.475","4.575","4.575","4.475","-2.19%"
"Dec 01, 2022","4.575","4.635","4.635","4.545","-1.29%"
"Nov 30, 2022","4.635","4.660","4.695","4.635","-0.54%"
"Nov 29, 2022","4.660","4.620","4.660","4.615","0.87%"
"Nov 28, 2022","4.620","4.680","4.715","4.598","-2.46%"
"Nov 27, 2022","4.736","4.712","4.747","4.712","1.21%"
"Nov 25, 2022","4.680","4.630","4.680","4.590","1.08%"
"Nov 24, 2022","4.630","4.630","4.630","4.598","0.00%"
"Nov 23, 2022","4.630","4.405","4.650","4.345","5.11%"
"Nov 22, 2022","4.405","4.358","4.438","4.358","-0.91%"
"Nov 21, 2022","4.445","4.381","4.445","4.381","1.53%"
"Nov 20, 2022","4.378","4.344","4.378","4.344","0.81%"
"Nov 18, 2022","4.344","4.323","4.344","4.323","1.53%"
"Nov 17, 2022","4.278","4.313","4.313","4.233","-0.81%"
"Nov 16, 2022","4.313","4.328","4.328","4.275","-0.35%"
"Nov 15, 2022","4.328","4.348","4.395","4.320","-0.46%"
"Nov 14, 2022","4.348","4.308","4.390","4.308","-0.36%"
"Nov 13, 2022","4.364","4.331","4.364","4.331","1.29%"
"Nov 11, 2022","4.308","4.505","4.505","4.300","-4.37%"
"Nov 10, 2022","4.505","4.660","4.660","4.505","-3.33%"
"Nov 09, 2022","4.660","4.753","4.753","4.660","-1.96%"
"Nov 08, 2022","4.753","4.648","4.760","4.648","2.26%"
"Nov 07, 2022","4.648","4.638","4.648","4.605","0.23%"
"Nov 06, 2022","4.637","4.668","4.668","4.635","-0.01%"
"Nov 04, 2022","4.638","4.668","4.698","4.638","-0.64%"
"Nov 03, 2022","4.668","4.600","4.748","4.600","1.48%"
"Nov 02, 2022","4.600","4.478","4.600","4.468","2.72%"
"Nov 01, 2022","4.478","4.320","4.478","4.320","3.66%"
"Oct 31, 2022","4.320","4.365","4.410","4.293","-2.26%"
"Oct 30, 2022","4.420","4.390","4.436","4.390","1.19%"
"Oct 28, 2022","4.368","4.400","4.400","4.285","-0.73%"
"Oct 27, 2022","4.400","4.515","4.515","4.373","-2.55%"
"Oct 26, 2022","4.515","4.543","4.570","4.373","-0.62%"
"Oct 25, 2022","4.543","4.663","4.663","4.530","-1.85%"
"Oct 24, 2022","4.628","4.703","4.703","4.628","-0.74%"
"Oct 21, 2022","4.663","4.673","4.713","4.640","-0.21%"
"Oct 20, 2022","4.673","4.693","4.845","4.670","-0.43%"
"Oct 19, 2022","4.693","4.505","4.693","4.505","4.17%"
"Oct 18, 2022","4.505","4.408","4.580","4.408","2.20%"
"Oct 17, 2022","4.408","4.385","4.440","4.385","-1.02%"
"Oct 16, 2022","4.453","4.418","4.453","4.418","1.56%"
"Oct 14, 2022","4.385","4.375","4.455","4.365","-0.30%"
