"Date","Price","Open","High","Low","Change %"
"Dec 23, 2022","13.185","13.250","13.250","13.185","-1.71%"
"Dec 22, 2022","13.415","13.535","13.535","13.415","-1.07%"
"Dec 21, 2022","13.560","13.530","13.560","13.530","-0.22%"
"Dec 20, 2022","13.590","13.590","13.590","13.590","-2.16%"
"Dec 19, 2022","13.890","14.025","14.025","13.835","0.51%"
"Dec 16, 2022","13.820","13.800","13.820","13.800","0.22%"
"Dec 15, 2022","13.790","13.790","13.790","13.790","-1.89%"
"Dec 14, 2022","14.055","14.090","14.090","14.040","2.22%"
"Dec 13, 2022","13.750","13.760","13.962","13.750","0.11%"
"Dec 12, 2022","13.735","13.555","13.735","13.555","1.63%"
"Dec 09, 2022","13.515","13.520","13.520","13.515","0.00%"
"Dec 08, 2022","13.515","13.610","13.610","13.515","0.22%"
"Dec 07, 2022","13.485","13.635","13.635","13.465","-1.28%"
"Dec 06, 2022","13.660","13.680","13.680","13.660","0.37%"
"Dec 05, 2022","13.610","13.505","13.610","13.505","1.49%"
"Dec 02, 2022","13.410","13.515","13.515","13.410","-1.47%"
"Dec 01, 2022","13.610","13.680","13.680","13.610","0.55%"
"Nov 30, 2022","13.535","13.690","13.690","13.535","-1.49%"
"Nov 29, 2022","13.740","13.950","13.950","13.740","-2.55%"
"Nov 28, 2022","14.100","14.230","14.230","14.100","-1.43%"
"Nov 25, 2022","14.305","14.120","14.305","14.120","1.53%"
"Nov 24, 2022","14.090","14.180","14.180","14.065","-2.73%"
"Nov 23, 2022","14.485","14.310","14.485","14.310","2.66%"
"Nov 22, 2022","14.110","13.985","14.130","13.985","0.93%"
"Nov 21, 2022","13.980","13.950","14.000","13.950","-0.14%"
"Nov 18, 2022","14.000","13.685","14.120","13.685","0.25%"
"Nov 17, 2022","13.965","14.165","14.165","13.955","1.16%"
"Nov 16, 2022","13.805","13.505","13.805","13.505","2.98%"
"Nov 14, 2022","13.405","13.475","13.475","13.405","-1.79%"
"Nov 11, 2022","13.650","13.585","13.650","13.585","2.59%"
"Nov 10, 2022","13.305","13.130","13.305","13.130","6.82%"
"Nov 09, 2022","12.455","12.455","12.455","12.455","0.20%"
"Nov 08, 2022","12.430","12.485","12.485","12.430","0.36%"
"Nov 07, 2022","12.385","12.320","12.420","12.320","1.06%"
"Nov 04, 2022","12.255","12.280","12.280","12.255","-0.49%"
"Nov 03, 2022","12.315","12.295","12.315","12.295","0.61%"
"Nov 01, 2022","12.240","12.235","12.240","12.235","-0.12%"
"Oct 31, 2022","12.255","12.410","12.410","12.255","-0.77%"
"Oct 28, 2022","12.350","12.355","12.360","12.350","-0.12%"
"Oct 27, 2022","12.365","12.400","12.400","12.340","-0.44%"
"Oct 26, 2022","12.420","12.405","12.430","12.405","0.49%"
"Oct 25, 2022","12.360","12.315","12.360","12.315","0.61%"
"Oct 24, 2022","12.285","12.285","12.285","12.285","0.45%"
"Oct 21, 2022","12.230","12.230","12.230","12.230","-0.12%"
"Oct 20, 2022","12.245","12.235","12.245","12.235","0.29%"
"Oct 19, 2022","12.210","12.210","12.210","12.210","0.29%"
"Oct 18, 2022","12.175","12.190","12.190","12.175","-0.16%"
"Oct 17, 2022","12.195","12.230","12.230","12.195","-0.85%"
"Oct 14, 2022","12.300","12.190","12.300","12.190","0.86%"
"Oct 13, 2022","12.195","12.270","12.270","12.180","0.21%"
"Oct 11, 2022","12.170","12.125","12.170","12.125","1.00%"
"Oct 10, 2022","12.050","12.095","12.095","12.050","-0.58%"
"Oct 07, 2022","12.120","12.115","12.120","12.100","0.29%"
"Oct 06, 2022","12.085","12.115","12.115","12.080","0.29%"
"Oct 05, 2022","12.050","12.135","12.135","12.050","0.17%"
"Oct 03, 2022","12.030","12.030","12.040","12.030","-0.95%"
"Sep 30, 2022","12.145","12.210","12.210","12.145","-0.94%"
"Sep 29, 2022","12.260","12.350","12.350","12.240","0.37%"
"Sep 28, 2022","12.215","12.185","12.215","12.185","0.74%"
"Sep 27, 2022","12.125","12.165","12.180","12.125","-1.62%"
"Sep 26, 2022","12.325","12.290","12.325","12.290","1.40%"
"Sep 23, 2022","12.155","12.130","12.155","12.130","0.41%"
"Sep 22, 2022","12.105","12.330","12.330","12.105","-2.38%"
"Sep 21, 2022","12.400","12.555","12.555","12.400","-1.55%"
"Sep 20, 2022","12.595","12.560","12.625","12.560","0.04%"
"Sep 19, 2022","12.590","12.675","12.675","12.570","-0.40%"
"Sep 16, 2022","12.640","12.700","12.700","12.640","-0.08%"
"Sep 15, 2022","12.650","12.630","12.650","12.630","1.04%"
"Sep 14, 2022","12.520","12.545","12.545","12.520","-0.20%"
