"Date","Price","Open","High","Low","Change %"
"Dec 23, 2022","1.298","1.249","1.298","1.228","5.10%"
"Dec 22, 2022","1.235","1.207","1.235","1.193","0.00%"
"Dec 21, 2022","1.235","1.152","1.242","1.152","7.86%"
"Dec 20, 2022","1.145","1.042","1.145","1.042","9.78%"
"Dec 19, 2022","1.043","1.043","1.090","1.043","0.00%"
"Dec 16, 2022","1.043","1.063","1.111","1.015","-2.61%"
"Dec 15, 2022","1.071","0.934","1.249","0.893","17.82%"
"Dec 14, 2022","0.909","0.922","0.922","0.895","-2.99%"
"Dec 13, 2022","0.937","0.943","0.997","0.909","-4.19%"
"Dec 12, 2022","0.978","0.951","0.978","0.917","-21.70%"
"Dec 09, 2022","1.249","0.944","1.249","0.884","38.01%"
"Dec 08, 2022","0.905","0.918","0.918","0.884","2.14%"
"Dec 07, 2022","0.886","0.873","0.920","0.866","1.37%"
"Dec 06, 2022","0.874","0.934","0.934","0.847","-30.02%"
"Dec 05, 2022","1.249","0.941","1.249","0.861","36.50%"
"Dec 02, 2022","0.915","0.868","0.915","0.822","4.45%"
"Dec 01, 2022","0.876","0.916","0.916","0.849","-1.68%"
"Nov 30, 2022","0.891","0.865","0.904","0.858","3.01%"
"Nov 29, 2022","0.865","0.839","0.885","0.813","-0.12%"
"Nov 28, 2022","0.866","0.945","0.945","0.813","-30.66%"
"Nov 25, 2022","1.249","0.834","1.249","0.795","55.74%"
"Nov 24, 2022","0.802","0.854","0.854","0.737","-1.11%"
"Nov 23, 2022","0.811","0.863","0.863","0.726","0.75%"
"Nov 22, 2022","0.805","0.812","0.831","0.708","-0.12%"
"Nov 21, 2022","0.806","0.793","0.838","0.774","3.20%"
"Nov 18, 2022","0.781","0.813","0.833","0.723","-3.34%"
"Nov 17, 2022","0.808","0.814","0.833","0.711","-4.04%"
"Nov 16, 2022","0.842","0.887","0.887","0.803","-1.52%"
"Nov 15, 2022","0.855","0.779","0.855","0.759","12.50%"
"Nov 14, 2022","0.760","0.748","0.767","0.690","1.60%"
"Nov 11, 2022","0.748","0.621","0.755","0.558","24.05%"
"Nov 10, 2022","0.603","0.641","0.667","0.540","-3.52%"
"Nov 09, 2022","0.625","0.600","0.651","0.588","5.04%"
"Nov 08, 2022","0.595","0.595","0.608","0.520","5.31%"
"Nov 07, 2022","0.565","0.584","0.603","0.527","-2.25%"
"Nov 04, 2022","0.578","0.541","0.591","0.503","-24.15%"
"Nov 03, 2022","0.762","0.567","0.762","0.486","29.37%"
"Nov 02, 2022","0.589","0.533","0.589","0.533","5.37%"
"Nov 01, 2022","0.559","0.553","0.578","0.497","-3.45%"
"Oct 31, 2022","0.579","0.523","0.579","0.517","9.04%"
"Oct 28, 2022","0.531","0.463","0.537","0.370","19.06%"
"Oct 27, 2022","0.446","0.544","0.550","0.366","-18.46%"
"Oct 26, 2022","0.547","0.584","0.584","0.498","3.21%"
"Oct 25, 2022","0.530","0.517","0.548","0.493","-2.39%"
"Oct 24, 2022","0.543","0.567","0.567","0.500","-4.57%"
"Oct 21, 2022","0.569","0.648","0.661","0.544","-5.17%"
"Oct 20, 2022","0.600","0.625","0.625","0.552","2.56%"
"Oct 19, 2022","0.585","0.561","0.591","0.421","11.22%"
"Oct 18, 2022","0.526","0.562","0.568","0.483","-4.54%"
"Oct 17, 2022","0.551","0.576","0.600","0.466","-3.50%"
"Oct 14, 2022","0.571","0.583","0.589","0.522","-3.22%"
"Oct 13, 2022","0.590","0.596","0.632","0.463","-3.44%"
"Oct 12, 2022","0.611","0.696","0.696","0.479","-4.83%"
"Oct 11, 2022","0.642","0.775","0.775","0.552","-16.62%"
"Oct 10, 2022","0.770","0.746","0.800","0.523","2.39%"
"Oct 07, 2022","0.752","0.680","0.752","0.572","18.80%"
"Oct 06, 2022","0.633","0.609","0.681","0.490","18.32%"
"Oct 05, 2022","0.535","0.565","0.613","0.411","-5.48%"
"Oct 04, 2022","0.566","0.608","0.768","0.412","-0.18%"
"Oct 03, 2022","0.567","0.751","0.775","0.561","-24.60%"
"Sep 30, 2022","0.752","0.806","0.824","0.681","-8.07%"
"Sep 29, 2022","0.818","0.777","0.824","0.759","1.11%"
"Sep 28, 2022","0.809","0.969","0.969","0.749","-16.51%"
"Sep 27, 2022","0.969","1.011","1.011","0.863","-3.00%"
"Sep 26, 2022","0.999","1.064","1.070","0.982","-0.70%"
"Sep 23, 2022","1.006","0.988","1.053","0.923","1.21%"
"Sep 22, 2022","0.994","1.101","1.309","0.906","-9.72%"
"Sep 21, 2022","1.101","1.072","1.101","1.037","1.57%"
"Sep 20, 2022","1.084","1.019","1.090","1.002","9.49%"
"Sep 19, 2022","0.990","1.031","1.031","0.961","-5.08%"
"Sep 16, 2022","1.043","1.043","1.043","0.991","3.99%"
"Sep 15, 2022","1.003","1.003","1.026","0.956","1.11%"
"Sep 14, 2022","0.992","0.923","1.045","0.888","7.48%"
