"Date","Price","Open","High","Low","Change %"
"Dec 23, 2022","2.640","2.310","2.835","2.310","2.25%"
"Dec 22, 2022","2.582","2.584","2.590","2.524","0.82%"
"Dec 21, 2022","2.561","2.587","2.595","2.546","-0.47%"
"Dec 20, 2022","2.573","2.589","2.600","2.539","0.74%"
"Dec 19, 2022","2.554","2.570","2.575","2.522","0.51%"
"Dec 16, 2022","2.541","2.564","2.603","2.521","3.33%"
"Dec 15, 2022","2.459","2.317","2.482","2.242","8.37%"
"Dec 14, 2022","2.269","2.258","2.271","2.231","-0.26%"
"Dec 13, 2022","2.275","2.289","2.300","2.222","-0.18%"
"Dec 12, 2022","2.279","2.240","2.286","2.238","1.15%"
"Dec 09, 2022","2.253","2.222","2.254","2.218","2.22%"
"Dec 08, 2022","2.204","2.193","2.215","2.173","0.46%"
"Dec 07, 2022","2.194","2.203","2.211","2.159","-1.44%"
"Dec 06, 2022","2.226","2.259","2.263","2.198","-0.80%"
"Dec 05, 2022","2.244","2.243","2.287","2.206","-0.18%"
"Dec 02, 2022","2.248","2.209","2.250","2.126","1.86%"
"Dec 01, 2022","2.207","2.163","2.218","2.154","-1.12%"
"Nov 30, 2022","2.232","2.162","2.235","2.043","5.04%"
"Nov 29, 2022","2.125","2.181","2.181","2.105","-5.43%"
"Nov 28, 2022","2.247","2.212","2.280","2.191","0.85%"
"Nov 25, 2022","2.228","2.197","2.236","2.166","4.06%"
"Nov 24, 2022","2.141","2.174","2.177","2.105","-2.37%"
"Nov 23, 2022","2.193","2.216","2.235","2.173","0.64%"
"Nov 22, 2022","2.179","2.216","2.224","2.154","-0.23%"
"Nov 21, 2022","2.184","2.236","2.248","2.175","-1.62%"
"Nov 18, 2022","2.220","2.275","2.325","2.216","-2.72%"
"Nov 17, 2022","2.282","2.238","2.315","2.216","0.09%"
"Nov 16, 2022","2.280","2.335","2.344","2.265","-1.47%"
"Nov 15, 2022","2.314","2.323","2.350","2.287","-0.43%"
"Nov 14, 2022","2.324","2.295","2.327","2.251","1.44%"
"Nov 11, 2022","2.291","2.227","2.301","2.211","6.02%"
"Nov 10, 2022","2.161","2.258","2.283","2.130","-4.13%"
"Nov 09, 2022","2.254","2.267","2.280","2.234","-0.27%"
"Nov 08, 2022","2.260","2.240","2.276","2.228","2.68%"
"Nov 07, 2022","2.201","2.189","2.215","2.095","0.18%"
"Nov 04, 2022","2.197","2.151","2.202","2.139","1.06%"
"Nov 03, 2022","2.174","2.188","2.190","2.135","2.84%"
"Nov 02, 2022","2.114","2.091","2.114","2.066","2.22%"
"Nov 01, 2022","2.068","2.065","2.081","2.037","-2.18%"
"Oct 31, 2022","2.114","2.053","2.124","2.053","1.73%"
"Oct 28, 2022","2.078","2.002","2.089","1.948","6.24%"
"Oct 27, 2022","1.956","2.082","2.093","1.880","-5.14%"
"Oct 26, 2022","2.062","2.046","2.072","1.972","1.83%"
"Oct 25, 2022","2.025","2.082","2.107","2.017","-4.48%"
"Oct 24, 2022","2.120","2.087","2.145","2.079","-1.58%"
"Oct 21, 2022","2.154","2.147","2.206","2.119","1.32%"
"Oct 20, 2022","2.126","2.151","2.166","2.109","2.90%"
"Oct 19, 2022","2.066","2.049","2.068","2.011","2.08%"
"Oct 18, 2022","2.024","2.013","2.083","2.007","0.75%"
"Oct 17, 2022","2.009","2.003","2.014","1.965","-1.76%"
"Oct 14, 2022","2.045","1.968","2.049","1.952","1.09%"
"Oct 13, 2022","2.023","1.958","2.064","1.938","2.02%"
"Oct 12, 2022","1.983","1.989","1.995","1.945","-0.50%"
"Oct 11, 2022","1.993","2.071","2.071","1.964","-2.69%"
"Oct 10, 2022","2.048","2.094","2.094","2.012","-0.19%"
"Oct 07, 2022","2.052","2.096","2.099","2.045","0.69%"
"Oct 06, 2022","2.038","2.106","2.125","1.964","4.14%"
"Oct 05, 2022","1.957","1.967","1.998","1.930","2.46%"
"Oct 04, 2022","1.910","1.918","1.932","1.876","-6.60%"
"Oct 03, 2022","2.045","2.151","2.151","1.999","-3.45%"
"Sep 30, 2022","2.118","2.151","2.152","2.070","-3.55%"
"Sep 29, 2022","2.196","2.230","2.266","2.187","0.97%"
"Sep 28, 2022","2.175","2.243","2.282","2.170","-4.27%"
"Sep 27, 2022","2.272","2.129","2.272","2.092","8.04%"
"Sep 26, 2022","2.103","2.122","2.134","1.982","4.89%"
"Sep 23, 2022","2.005","1.888","2.007","1.870","7.51%"
"Sep 22, 2022","1.865","1.890","1.890","1.829","6.03%"
"Sep 21, 2022","1.759","1.683","1.779","1.657","4.14%"
"Sep 20, 2022","1.689","1.578","1.720","1.560","7.65%"
"Sep 19, 2022","1.569","1.469","1.579","1.468","4.25%"
"Sep 16, 2022","1.505","1.479","1.521","1.461","5.69%"
"Sep 15, 2022","1.424","1.419","1.441","1.400","2.82%"
"Sep 14, 2022","1.385","1.346","1.441","1.336","0.29%"
