"Date","Price","Open","High","Low","Change %"
"Oct 18, 2022","3.377","3.359","3.422","3.350","-1.20%"
"Oct 17, 2022","3.418","3.405","3.451","3.393","-0.49%"
"Oct 16, 2022","3.435","3.396","3.442","3.393","0.62%"
"Oct 15, 2022","3.414","3.396","3.414","3.396","0.68%"
"Oct 14, 2022","3.391","3.408","3.442","3.379","1.53%"
"Oct 13, 2022","3.340","3.325","3.347","3.280","0.45%"
"Oct 12, 2022","3.325","3.379","3.381","3.325","-1.10%"
"Oct 11, 2022","3.362","3.332","3.368","3.310","1.05%"
"Oct 10, 2022","3.327","3.294","3.373","3.293","-0.33%"
"Oct 09, 2022","3.338","3.294","3.373","3.293","-0.42%"
"Oct 08, 2022","3.352","3.352","3.352","3.352","1.45%"
"Oct 07, 2022","3.304","3.303","3.323","3.297","1.35%"
"Oct 06, 2022","3.260","3.237","3.277","3.220","4.82%"
"Oct 05, 2022","3.110","3.126","3.162","3.090","-5.61%"
"Oct 04, 2022","3.295","3.267","3.359","3.267","-5.53%"
"Oct 03, 2022","3.488","3.482","3.498","3.431","-0.11%"
"Oct 02, 2022","3.492","3.469","3.493","3.431","0.43%"
"Oct 01, 2022","3.477","3.477","3.477","3.477","-1.50%"
"Sep 30, 2022","3.530","3.521","3.539","3.500","1.09%"
"Sep 29, 2022","3.492","3.445","3.539","3.415","-4.46%"
"Sep 28, 2022","3.655","3.634","3.692","3.614","-0.79%"
"Sep 27, 2022","3.684","3.687","3.712","3.650","1.82%"
"Sep 26, 2022","3.618","3.637","3.645","3.594","0.36%"
"Sep 24, 2022","3.605","3.605","3.605","3.605","1.44%"
"Sep 23, 2022","3.554","3.485","3.575","3.462","1.43%"
"Sep 22, 2022","3.504","3.324","3.504","3.308","5.29%"
"Sep 21, 2022","3.328","3.346","3.371","3.308","2.09%"
"Sep 20, 2022","3.260","3.352","3.380","3.256","-1.90%"
"Sep 19, 2022","3.323","3.335","3.394","3.322","-0.24%"
"Sep 17, 2022","3.331","3.331","3.331","3.331","-1.30%"
"Sep 16, 2022","3.375","3.285","3.381","3.275","3.97%"
"Sep 15, 2022","3.246","3.212","3.254","3.212","0.22%"
"Sep 14, 2022","3.239","3.302","3.318","3.218","4.28%"
