"Date","Price","Open","High","Low","Change %"
"Nov 14, 2022","4.3993","4.4100","4.4390","4.3720","-0.24%"
"Nov 13, 2022","4.4098","4.4035","4.4098","4.4035","1.84%"
"Nov 10, 2022","4.3300","4.5800","4.6310","4.2900","-5.49%"
"Nov 09, 2022","4.5816","4.6630","4.6970","4.5650","-1.62%"
"Nov 08, 2022","4.6569","4.7340","4.7410","4.6510","-1.50%"
"Nov 07, 2022","4.7280","4.6750","4.7320","4.6730","1.04%"
"Nov 06, 2022","4.6793","4.6752","4.6793","4.6752","0.45%"
"Nov 04, 2022","4.6584","4.7310","4.8830","4.6440","-1.26%"
"Nov 03, 2022","4.7180","4.6300","4.7450","4.6300","2.31%"
"Nov 02, 2022","4.6114","4.5430","4.6340","4.4390","1.33%"
"Nov 01, 2022","4.5509","4.4910","4.5590","4.4040","1.44%"
"Oct 31, 2022","4.4865","4.4430","4.5220","4.4390","0.98%"
"Oct 30, 2022","4.4431","4.4451","4.4472","4.4431","0.65%"
"Oct 28, 2022","4.4142","4.2860","4.4330","4.2660","3.08%"
"Oct 27, 2022","4.2823","4.4240","4.4640","4.2700","-3.08%"
"Oct 26, 2022","4.4183","4.4550","4.4760","4.3830","-1.22%"
"Oct 25, 2022","4.4728","4.4960","4.5070","4.3960","-0.80%"
"Oct 24, 2022","4.5089","4.4640","4.5280","4.4080","0.97%"
"Oct 23, 2022","4.4658","4.4552","4.4680","4.4552","-0.38%"
"Oct 21, 2022","4.4830","4.6080","4.6390","4.4510","-2.80%"
"Oct 20, 2022","4.6122","4.5690","4.6230","4.5520","1.13%"
"Oct 19, 2022","4.5606","4.4390","4.5650","4.4350","2.93%"
"Oct 18, 2022","4.4307","4.4430","4.4710","4.4030","-0.42%"
"Oct 17, 2022","4.4496","4.4830","4.4920","4.4010","-0.70%"
"Oct 16, 2022","4.4811","4.4790","4.4811","4.4790","-0.33%"
"Oct 14, 2022","4.4959","4.4870","4.5170","4.3970","0.68%"
"Oct 13, 2022","4.4656","4.2990","4.5350","4.2600","3.96%"
"Oct 12, 2022","4.2953","4.3140","4.3350","4.2620","-0.44%"
"Oct 11, 2022","4.3141","4.3140","4.3540","4.2640","0.00%"
"Oct 10, 2022","4.3141","4.3078","4.3141","4.3078","0.05%"
"Oct 07, 2022","4.3120","4.2680","4.3500","4.2560","1.32%"
"Oct 06, 2022","4.2558","4.1480","4.2620","4.1310","2.65%"
"Oct 05, 2022","4.1461","4.0880","4.2040","4.0740","1.21%"
"Oct 04, 2022","4.0967","4.0870","4.1150","3.9960","-0.41%"
"Oct 03, 2022","4.1134","4.2350","4.2400","4.0310","-2.88%"
"Oct 02, 2022","4.2354","4.2354","4.2354","4.2354","-0.87%"
"Sep 30, 2022","4.2726","4.2030","4.2870","4.1340","1.91%"
"Sep 29, 2022","4.1924","4.1490","4.2400","4.1290","1.59%"
"Sep 28, 2022","4.1267","4.2770","4.3160","4.0800","-3.74%"
"Sep 27, 2022","4.2871","4.3300","4.3370","4.2030","-1.33%"
"Sep 26, 2022","4.3450","4.2510","4.3600","4.2110","2.17%"
"Sep 25, 2022","4.2528","4.2313","4.2571","4.2313","1.18%"
"Sep 23, 2022","4.2032","4.1320","4.2700","4.1130","2.07%"
"Sep 22, 2022","4.1180","4.0780","4.1630","4.0520","1.45%"
"Sep 21, 2022","4.0591","3.9600","4.1230","3.9120","2.23%"
"Sep 20, 2022","3.9707","3.9480","3.9920","3.9310","0.62%"
"Sep 19, 2022","3.9464","3.8620","3.9700","3.8620","1.94%"
"Sep 18, 2022","3.8713","3.8713","3.8713","3.8713","0.00%"
"Sep 16, 2022","3.8713","3.8690","3.9240","3.8460","0.23%"
"Sep 15, 2022","3.8625","3.7990","3.8790","3.7800","1.96%"
"Sep 14, 2022","3.7881","3.7690","3.8340","3.7360","1.14%"
